-0.0313357,-0.030162,-0.04484,-0.0606926,-0.0900496,-0.0941608,-0.100621,-0.0965125,-0.104147,-0.121176,-0.146426,-0.159934,-0.19047,-0.233339,-0.282081,-0.310272,-0.336114,-0.371353,-0.451811,-0.577489,-0.704348,-0.811242,-0.91579,-1.05264,-1.22297,-1.45909,-1.71107,-2.00417,-2.29611,-2.58981,-2.87354,-3.12615,-3.37465,-3.57911,-3.77417,-3.92636,-4.0263,-4.0604,-4.09163,-4.05701,-4.04826,-4.05595,-4.0472,-4.05196,-4.07319,-4.10438,-4.17436,-4.27369,-4.40359,-4.52999,-4.6411,-4.74459,-4.7846,-4.66714,-4.42106,-3.96222,-3.2842,-2.49159,-1.66606,-0.796427,0.0485518,0.898846,1.68687,2.40206,3.07378,3.73672,4.43844,5.06909,5.45466,5.64046,5.63762,5.38204,5.03478,4.52647,3.90825,3.30586,2.66231,1.98114,1.38575,0.77918,0.274866
-0.00290076,0.0288736,0.0249463,0.0106656,-0.0111118,-0.030033,-0.0318176,0.0092373,0.0213751,0.0142351,0.00174032,-0.0100402,-0.0368138,-0.0375276,-0.0493075,-0.0810779,-0.106065,-0.138906,-0.164606,-0.183167,-0.205297,-0.214933,-0.235635,-0.258834,-0.294527,-0.354493,-0.43837,-0.535098,-0.629683,-0.730689,-0.852755,-0.981243,-1.13329,-1.3096,-1.45129,-1.61046,-1.75749,-1.8749,-1.96376,-2.01157,-2.04831,-2.07471,-2.07005,-2.03542,-1.97259,-1.878,-1.76378,-1.63814,-1.50394,-1.33013,-1.15311,-0.932195,-0.674886,-0.359052,-0.00432697,0.35646,0.643014,0.852839,0.9267,0.968803,0.944886,0.926678,0.843527,0.679732,0.474903,0.326101,0.137335,0.0392064,-0.0628457,-0.200221,-0.35722,-0.467829,-0.62518,-0.762189,-0.930239,-1.11863,-1.40513,-1.72302,-2.07659,-2.3877,-2.69059
0.109542,0.0909708,0.103962,0.0116477,0.00797296,-0.00196123,-0.0488154,-0.122871,-0.0997191,-0.120915,-0.0597477,-0.0219871,-0.0439358,-0.167366,-0.227753,-0.29985,-0.36192,-0.384742,-0.394736,-0.570816,-0.727241,-0.91473,-1.22098,-1.45535,-1.79853,-2.16892,-2.52445,-2.85913,-3.30557,-3.73575,-4.31686,-4.84137,-5.28005,-5.65416,-6.0183,-6.30831,-6.52862,-6.6729,-6.79271,-6.85492,-6.85744,-6.7683,-6.60103,-6.53569,-6.54995,-6.5933,-6.672,-6.70192,-6.7332,-6.94716,-7.03959,-6.8975,-6.51995,-5.78394,-4.89968,-3.8041,-2.55016,-1.13928,0.32446,1.94329,3.63793,5.47428,7.31117,8.94077,10.4553,11.7808,13.0418,13.9503,14.3315,14.2547,13.4692,12.2945,11.1283,10.0583,8.96458,8.10524,7.00001,5.91917,4.87048,4.03971,3.48841
0.00214735,-0.011263,-0.0339012,-0.0485833,-0.0334968,-0.0385375,-0.0234423,-0.03226,-0.0331064,-0.0238776,-0.0352207,-0.0667294,-0.0684244,-0.0865078,-0.0924108,-0.0924311,-0.121464,-0.157659,-0.189243,-0.23178,-0.275598,-0.316911,-0.372136,-0.426119,-0.499081,-0.578817,-0.667016,-0.807518,-0.980122,-1.17894,-1.3981,-1.5933,-1.77129,-1.95231,-2.09542,-2.19552,-2.25048,-2.25393,-2.21006,-2.14251,-2.06097,-1.98744,-1.93332,-1.85338,-1.73237,-1.57237,-1.37591,-1.19248,-1.00347,-0.784302,-0.547254,-0.275355,0.0157334,0.313305,0.638566,0.976691,1.2946,1.6869,2.11247,2.6456,3.2282,3.82169,4.27782,4.58037,4.64042,4.45486,4.08516,3.56135,2.8834,2.24343,1.62955,1.0269,0.612126,0.186099,-0.237558,-0.571529,-0.970398,-1.35282,-1.64719,-1.99028,-2.30368
0.0344164,0.00218611,-0.0153094,-0.057982,-0.0722352,-0.0394181,-0.0071202,-0.0317808,-0.0586553,-0.0570353,-0.0384057,-0.0109778,-0.0406352,-0.0846016,-0.114866,-0.13361,-0.139718,-0.151334,-0.229026,-0.241792,-0.312426,-0.430527,-0.560312,-0.70014,-0.911289,-1.08672,-1.34849,-1.66519,-1.99765,-2.31213,-2.71155,-3.08253,-3.44273,-3.75782,-4.03269,-4.18359,-4.30966,-4.36423,-4.35164,-4.31461,-4.2892,-4.19817,-4.08148,-3.94912,-3.76598,-3.64172,-3.5474,-3.4904,-3.4785,-3.50563,-3.50377,-3.50134,-3.42965,-3.21484,-2.82766,-2.35235,-1.71101,-0.973416,-0.244157,0.496363,1.27057,2.09534,2.93875,3.68915,4.15725,4.31231,4.25961,4.16809,3.96854,3.76821,3.51654,3.2455,3.03731,2.95462,2.82393,2.7501,2.6384,2.44702,2.24362,2.06999,1.84704
-0.0125875,-0.00605167,0.00285345,0.00637372,0.00165185,0.00633466,0.00788482,-0.00825302,-0.0163366,-0.0305791,-0.050267,-0.0639242,-0.0691122,-0.097414,-0.108025,-0.10854,-0.129294,-0.157622,-0.178878,-0.221762,-0.237386,-0.271537,-0.320049,-0.394301,-0.499334,-0.606719,-0.690349,-0.799541,-0.89584,-1.01393,-1.17203,-1.32627,-1.48629,-1.65442,-1.80002,-1.94656,-2.09839,-2.26382,-2.43511,-2.60763,-2.73703,-2.85514,-2.93093,-2.98095,-2.98126,-2.94338,-2.83622,-2.70558,-2.57904,-2.48115,-2.41556,-2.39945,-2.35137,-2.27486,-2.18705,-2.0331,-1.81668,-1.51653,-1.05606,-0.509885,0.0901396,0.743175,1.44058,2.12573,2.78305,3.39691,3.83806,4.01834,4.01107,3.90243,3.70454,3.42281,3.0022,2.41628,1.7947,1.20193,0.569773,-0.102908,-0.639989,-1.15218,-1.45377
0.0750164,0.0747235,0.105484,0.128503,0.144667,0.11734,0.0805683,0.045974,0.0347037,0.0450624,0.0404834,0.0234509,0.00779346,0.0484136,0.079632,0.0909094,0.0864832,0.0852812,0.07206,0.0986247,0.141696,0.174476,0.197858,0.25019,0.271189,0.223637,0.181743,0.10117,-0.00733454,-0.0726452,-0.193122,-0.362926,-0.540636,-0.7333,-0.938676,-1.13161,-1.33642,-1.50882,-1.6255,-1.73693,-1.80519,-1.88496,-1.95549,-1.96316,-1.8888,-1.8435,-1.72372,-1.63232,-1.47984,-1.30991,-1.15842,-1.02788,-0.937604,-0.872847,-0.734187,-0.537041,-0.245485,0.260447,0.971806,1.81277,2.72274,3.67997,4.57756,5.25578,5.78461,6.11798,6.23258,6.1941,6.0425,5.67336,5.07248,4.44749,3.70275,2.94748,2.15629,1.42012,0.547594,-0.267388,-0.993486,-1.63894,-2.152
0.0289323,0.0302297,0.0175907,0.0199765,-0.013123,-0.00322399,0.00719902,-0.0140426,-0.049925,-0.0478218,-0.0731803,-0.0581858,-0.05931,-0.0373875,-0.0458659,-0.0774857,-0.111398,-0.104011,-0.0784997,-0.0204007,0.0106787,-0.0309169,-0.058613,-0.060002,-0.0304407,0.00427647,-0.0121535,-0.115539,-0.231242,-0.376644,-0.51665,-0.664076,-0.833452,-0.992107,-1.17639,-1.34356,-1.50136,-1.6975,-1.86337,-1.99164,-2.1195,-2.22138,-2.28579,-2.33462,-2.3281,-2.27006,-2.14584,-2.05147,-1.90794,-1.71282,-1.52363,-1.37972,-1.22885,-1.13301,-1.00425,-0.874259,-0.657232,-0.327748,0.211884,0.867593,1.56183,2.14965,2.63183,2.94957,3.14475,3.31616,3.5122,3.7472,3.93653,3.98878,3.9273,3.75186,3.49522,3.11126,2.58363,1.93471,1.34102,0.625805,-0.0969086,-0.823065,-1.47293
0.06287,0.046829,0.0386248,0.0103621,-0.0183012,-0.015539,0.0169697,0.0285959,0.0427825,0.0380758,0.0374179,0.0616914,0.0766709,0.0879063,0.105168,0.0642134,0.0204359,0.0345275,0.0572211,0.103,0.167749,0.165035,0.190246,0.236927,0.309186,0.402071,0.484229,0.490582,0.477032,0.410083,0.279209,0.157841,-3.79138e-05,-0.226339,-0.475769,-0.700219,-0.933686,-1.15506,-1.34637,-1.56007,-1.76848,-1.96056,-2.10208,-2.22407,-2.26192,-2.2313,-2.16248,-2.08506,-1.97854,-1.87145,-1.80793,-1.70939,-1.5751,-1.44797,-1.28479,-1.09579,-0.909221,-0.576448,-0.101944,0.522464,1.14759,1.6203,1.96275,2.21113,2.52984,2.91804,3.36729,3.83427,4.15977,4.40141,4.52839,4.39065,4.07524,3.58417,2.87005,2.16401,1.44728,0.799801,0.139729,-0.471203,-1.13717
-0.0366978,-0.00271219,0.0122923,-0.00842099,-0.00137478,-0.0170029,0.00232264,-0.0226647,-0.0367424,-0.0745172,-0.12432,-0.166516,-0.166635,-0.165657,-0.0992244,-0.0568141,-0.0521128,-0.0357943,-0.0894173,-0.119015,-0.099312,-0.0868899,-0.107704,-0.0924606,-0.16407,-0.259475,-0.333608,-0.447961,-0.574263,-0.686132,-0.847509,-1.0294,-1.22774,-1.44153,-1.67706,-1.98177,-2.30641,-2.60409,-2.8227,-2.99418,-3.10225,-3.20331,-3.29028,-3.29751,-3.21301,-3.13807,-2.95888,-2.76072,-2.5376,-2.33835,-2.14949,-2.01548,-1.93976,-1.94015,-1.96586,-2.06839,-2.05093,-1.91916,-1.59092,-1.0192,-0.244628,0.606897,1.45331,2.02366,2.19693,2.2784,2.38674,2.51444,2.93413,3.3551,3.50229,3.66447,3.68003,3.48776,3.35504,3.14127,2.73598,2.12366,1.34385,0.523055,-0.328981
0.128403,0.0564672,0.00510687,-0.0387131,-0.0690814,-0.0353728,0.032962,-0.0273834,-0.105939,-0.164284,-0.116596,-0.0570282,0.0021679,-0.0287238,-0.0736133,-0.0228188,0.0542908,0.0818687,0.0509448,0.0424811,0.0348588,0.0854063,0.104135,0.0956796,0.0757367,0.069814,0.00132985,-0.0395402,-0.141777,-0.266684,-0.438591,-0.620451,-0.770467,-0.938539,-1.15628,-1.34773,-1.56071,-1.78157,-1.93716,-2.10017,-2.19311,-2.25357,-2.18469,-2.10331,-1.994,-1.81895,-1.69397,-1.57532,-1.38827,-1.19333,-1.00983,-0.827893,-0.668177,-0.454086,-0.125695,0.302927,0.884922,1.60754,2.40325,3.07707,3.69789,4.12835,4.54967,4.84253,5.06512,5.08369,4.96505,4.70736,4.39699,3.84759,3.35536,2.77946,2.12107,1.53375,0.929863,0.290281,-0.264214,-0.776557,-1.24626,-1.63977,-2.03709
-0.0093371,-0.00472661,-0.0205913,-0.0419661,-0.046877,-0.0403989,-0.039414,-0.0342276,-0.0366721,-0.0480001,-0.0671814,-0.0795633,-0.103358,-0.132451,-0.173799,-0.226449,-0.306442,-0.380245,-0.475997,-0.60814,-0.773443,-0.965861,-1.19276,-1.43443,-1.7359,-2.0653,-2.42814,-2.81746,-3.22158,-3.64466,-4.065,-4.45342,-4.80968,-5.11604,-5.37946,-5.6077,-5.78058,-5.88777,-5.95249,-5.95275,-5.91524,-5.84243,-5.75744,-5.66325,-5.57191,-5.45593,-5.34247,-5.24515,-5.17922,-5.13962,-5.08989,-4.91257,-4.58557,-4.03914,-3.26638,-2.32653,-1.26704,-0.0864519,1.1854,2.57293,4.14709,5.77517,7.26184,8.48647,9.40934,9.93782,10.1791,10.1714,9.72811,9.1374,8.40202,7.55267,6.71778,5.87311,4.90816,4.04427,3.23391,2.49134,1.90033,1.3625,0.895341
-0.0239948,-0.0403132,-0.0448947,-0.0555751,-0.0356922,-0.0395381,-0.0385023,-0.0453078,-0.0431328,-0.0371881,-0.0298128,-0.0348626,-0.0473938,-0.0357011,-0.0230291,-0.0380347,-0.0571965,-0.109883,-0.198104,-0.273611,-0.374601,-0.488981,-0.617745,-0.771225,-0.958071,-1.1492,-1.37741,-1.62736,-1.91008,-2.22213,-2.57521,-2.93949,-3.30348,-3.64318,-3.95638,-4.23629,-4.46721,-4.64634,-4.7655,-4.82611,-4.87021,-4.87953,-4.85555,-4.78477,-4.70288,-4.61053,-4.54951,-4.49325,-4.45705,-4.41585,-4.40353,-4.38545,-4.3033,-4.07737,-3.6776,-3.08433,-2.36816,-1.54311,-0.636358,0.362633,1.46172,2.63087,3.83949,5.05029,6.07158,6.86234,7.34942,7.61923,7.69918,7.6727,7.55676,7.29388,6.92507,6.51015,5.98704,5.36344,4.76435,4.06663,3.43017,2.84345,2.32425
-0.0203914,-0.0215038,-0.0137364,0.00402428,-0.00319208,-0.00208205,-0.00707985,-0.00708073,-0.00930329,-0.0176368,-0.0448615,-0.0748708,-0.102109,-0.123241,-0.147157,-0.171635,-0.215022,-0.277326,-0.335752,-0.419221,-0.502708,-0.601242,-0.705916,-0.815626,-0.933711,-1.06518,-1.20949,-1.38946,-1.54554,-1.69553,-1.82829,-1.98615,-2.15073,-2.35938,-2.56751,-2.79966,-3.04747,-3.31373,-3.53267,-3.7517,-3.93393,-4.05767,-4.16025,-4.22044,-4.24441,-4.26223,-4.29011,-4.31353,-4.37711,-4.42847,-4.44242,-4.35921,-4.171,-3.88164,-3.48382,-2.94793,-2.30743,-1.57122,-0.776691,0.0308815,0.780518,1.49679,2.09471,2.69053,3.20877,3.57387,3.82715,3.90094,3.72234,3.48944,3.13782,2.62266,2.2059,1.73417,1.23153,0.792044,0.316045,-0.218892,-0.583643,-0.92271,-1.22207
-0.083169,-0.116883,-0.111643,-0.0958652,-0.0400406,-0.0137011,-0.0358416,-0.0601005,-0.109681,-0.130802,-0.131886,-0.138248,-0.147777,-0.140419,-0.174243,-0.193294,-0.196506,-0.220853,-0.211389,-0.232579,-0.283386,-0.315177,-0.30361,-0.322722,-0.330201,-0.367324,-0.420344,-0.413023,-0.326254,-0.261696,-0.245857,-0.295729,-0.411355,-0.52279,-0.596089,-0.666238,-0.690787,-0.748255,-0.837589,-0.967313,-1.16082,-1.28855,-1.37701,-1.48253,-1.60084,-1.69475,-1.8238,-1.9412,-2.08206,-2.25809,-2.44911,-2.61785,-2.73129,-2.87993,-2.95407,-3.00159,-3.08537,-3.15533,-3.24025,-3.43718,-3.57447,-3.6798,-3.71155,-3.49141,-3.20498,-2.86396,-2.416,-1.96142,-1.52908,-1.05488,-0.630714,-0.206363,0.194644,0.50276,0.711509,0.806908,0.779252,0.648802,0.403715,0.160664,-0.0707075
-0.125323,-0.0968837,-0.107615,-0.0951474,-0.072991,-0.0652577,-0.0512992,-0.0331752,-0.0729836,-0.0483202,-0.0162542,-0.0360578,-0.0786287,-0.133696,-0.203937,-0.285288,-0.291602,-0.346186,-0.390348,-0.436964,-0.484398,-0.530875,-0.530492,-0.585415,-0.650399,-0.768759,-0.891661,-1.05284,-1.22708,-1.39551,-1.59352,-1.86016,-2.18319,-2.56476,-3.02491,-3.40865,-3.73599,-4.04903,-4.31771,-4.52116,-4.77005,-4.89053,-5.00231,-5.09979,-5.08013,-5.0382,-4.97087,-4.87961,-4.90642,-4.98666,-5.09902,-5.20845,-5.19366,-4.97224,-4.62939,-3.99796,-3.24203,-2.34977,-1.42733,-0.398207,0.545614,1.5139,2.51611,3.44369,4.35334,5.16754,5.78318,6.09619,6.26992,6.17552,5.99043,5.73547,5.34254,4.85034,4.37823,3.82398,3.19483,2.44715,1.6486,0.894798,0.383326
0.0800398,0.0629708,0.0577404,0.047898,0.0270087,0.0352072,0.0508699,0.0489132,0.0849863,0.0871137,0.0485521,0.00611296,0.048237,0.0291325,0.000761003,-0.0833797,-0.175148,-0.290467,-0.387603,-0.577205,-0.738839,-0.95087,-1.13521,-1.3077,-1.53589,-1.83719,-2.13182,-2.47149,-2.76188,-3.06303,-3.39731,-3.78392,-4.15604,-4.5471,-4.90916,-5.25066,-5.49983,-5.72994,-5.83494,-5.88791,-5.88654,-5.8107,-5.82339,-5.83907,-5.84871,-5.79628,-5.80283,-5.81777,-6.01598,-6.12775,-6.26292,-6.3132,-6.24787,-5.94224,-5.43665,-4.68232,-3.84331,-2.90286,-1.76015,-0.423279,1.12117,2.76199,4.31317,5.70826,6.85282,7.71047,8.33672,8.71946,8.84953,8.70599,8.34181,7.81926,7.1367,6.36021,5.64255,4.88217,4.24538,3.63216,2.99266,2.35611,1.79531
0.0988193,0.0637285,0.136845,0.0875941,0.178781,0.209579,0.225936,0.234286,0.216198,0.12273,0.113682,0.0792566,0.0186707,-0.0351538,-0.0355289,-0.12048,-0.189624,-0.151969,-0.284046,-0.364005,-0.424795,-0.698017,-1.00134,-1.23137,-1.47413,-1.64119,-1.87347,-2.20804,-2.6356,-3.007,-3.36983,-3.63333,-3.86491,-4.1044,-4.28169,-4.38158,-4.47673,-4.43551,-4.32782,-4.2416,-4.11393,-4.05041,-4.03413,-3.91727,-3.77649,-3.64989,-3.51502,-3.36182,-3.37213,-3.32499,-3.27672,-3.31777,-3.23951,-2.85798,-2.54579,-2.13518,-1.32756,-0.424872,0.824965,2.32437,3.78598,5.17499,6.52747,7.51412,8.26031,8.53742,8.52624,8.27309,7.95068,7.45166,7.0428,6.15624,5.2129,4.52213,3.96879,3.6199,3.26877,2.42351,1.67078,1.34281,1.00738
-0.00793281,0.00158391,0.0316834,0.0311347,0.0290048,0.0163379,0.0152733,-0.000525636,-0.019458,-0.0278536,-0.00892779,-0.00629764,-0.0131121,-0.0424534,-0.0717534,-0.0942093,-0.125002,-0.183977,-0.282045,-0.40242,-0.551838,-0.720854,-0.920367,-1.1576,-1.46264,-1.81976,-2.25014,-2.74948,-3.30257,-3.88445,-4.48419,-5.05769,-5.59007,-6.09481,-6.55029,-6.91634,-7.22924,-7.44122,-7.56479,-7.60996,-7.58661,-7.48211,-7.37053,-7.2201,-7.06422,-6.89218,-6.73212,-6.59636,-6.53546,-6.57072,-6.64525,-6.71459,-6.6721,-6.39113,-5.79423,-4.86382,-3.60865,-2.10521,-0.338769,1.69873,4.04068,6.62666,9.27224,11.6423,13.4435,14.4953,14.8465,14.6346,14.029,13.0706,11.8925,10.565,9.18067,7.87665,6.72561,5.72827,4.94949,4.32963,3.86037,3.49185,3.21933
